GCT	21	26.29	23.71	23.70	26.30
GCT	22	26.31	23.69	23.72	26.28
GCT	23	26.29	23.76	23.68	26.28
GCT	24	26.28	23.80	23.69	26.24
GCT	25	26.28	23.72	23.73	26.27
GCT	26	26.29	23.74	23.70	26.27
GCT	27	26.31	23.75	23.71	26.23
GCT	28	26.32	23.74	23.75	26.19
GCT	29	26.31	23.73	23.77	26.19
GCT	30	26.27	23.82	23.80	26.10
GCT	31	26.29	23.76	23.81	26.14
GCT	32	26.28	23.79	23.82	26.11
GCT	33	26.30	23.80	23.80	26.11
GCT	34	26.27	23.81	23.82	26.10
GCT	35	26.29	23.82	23.82	26.07
GCT	36	26.26	23.84	23.85	26.05
GCT	37	26.27	23.78	23.91	26.04
GCT	38	26.22	23.82	23.91	26.05
GCT	39	26.22	23.83	23.91	26.04
GCT	40	26.19	23.85	23.96	26.00
GCT	41	26.20	23.86	23.90	26.04
GCT	42	26.16	23.87	23.95	26.01
GCT	43	26.21	23.83	23.89	26.08
GCT	44	26.14	23.88	23.94	26.03
GCT	45	26.14	23.90	23.90	26.06
GCT	46	26.15	23.88	23.91	26.06
GCT	47	26.15	23.85	23.93	26.08
GCT	48	26.13	23.87	23.97	26.03
GCT	49	26.15	23.81	24.00	26.03
GCT	50	26.15	23.91	23.96	25.98
GCT	51	26.13	23.91	23.94	26.03
GCT	52	26.17	23.91	23.91	26.02
GCT	53	26.13	23.91	23.89	26.07
GCT	54	26.09	23.94	23.93	26.04
GCT	55	26.11	23.92	23.93	26.04
GCT	56	26.12	23.94	23.91	26.03
GCT	57	26.15	23.90	23.95	26.00
GCT	58	26.12	23.91	23.95	26.03
GCT	59	26.16	23.90	23.88	26.05
GCT	60	26.11	23.91	23.96	26.02
GCT	61	26.13	23.90	23.97	26.00
GCT	62	26.12	23.95	23.88	26.05
GCT	63	26.13	23.95	23.90	26.02
GCT	64	26.08	23.94	23.94	26.03
GCT	65	26.14	23.93	23.89	26.04
GCT	66	26.11	23.92	23.94	26.04
GCT	67	26.11	23.94	23.95	26.00
GCT	68	26.13	23.92	23.91	26.04
GCT	69	26.16	23.94	23.92	25.99
GCT	70	26.12	23.96	23.89	26.03
GCT	71	26.12	23.95	23.88	26.05
GCT	72	26.08	23.98	23.89	26.05
GCT	73	26.12	23.95	23.88	26.05
GCT	74	26.11	24.00	23.83	26.06
GCT	75	26.11	23.98	23.86	26.04
GCT	76	26.15	23.97	23.82	26.06
GCT	77	26.14	23.95	23.86	26.05
GCT	78	26.12	23.99	23.87	26.02
GCT	79	26.15	23.94	23.86	26.04
GCT	80	26.13	23.96	23.88	26.04
GCT	81	26.15	23.97	23.85	26.04
GCT	82	26.13	23.98	23.82	26.07
GCT	83	26.12	23.94	23.85	26.10
GCT	84	26.09	23.97	23.85	26.08
GCT	85	26.14	23.95	23.84	26.07
GCT	86	26.14	23.95	23.83	26.09
GCT	87	26.13	23.93	23.86	26.08
GCT	88	26.15	23.91	23.86	26.08
GCT	89	26.16	23.91	23.84	26.09
GCT	90	26.13	23.94	23.85	26.08
GCT	91	26.13	23.94	23.85	26.09
GCT	92	26.15	23.95	23.83	26.07
GCT	93	26.13	23.96	23.82	26.09
GCT	94	26.14	23.93	23.82	26.10
GCT	95	26.15	23.93	23.81	26.10
GCT	96	26.13	23.93	23.85	26.09
GCT	97	26.16	23.90	23.83	26.10
GCT	98	26.15	23.90	23.85	26.10
GCT	99	26.15	23.90	23.84	26.11
GCT	100	26.16	23.90	23.85	26.09
GCT	101	26.14	23.90	23.85	26.12
GCT	102	26.13	23.92	23.85	26.10
GCT	103	26.13	23.89	23.84	26.14
GCT	104	26.14	23.90	23.80	26.16
GCT	105	26.13	23.88	23.83	26.16
GCT	106	26.11	23.91	23.85	26.13
GCT	107	26.14	23.88	23.82	26.16
GCT	108	26.13	23.87	23.85	26.15
GCT	109	26.12	23.89	23.85	26.13
GCT	110	26.15	23.90	23.80	26.15
GCT	111	26.14	23.89	23.81	26.16
GCT	112	26.14	23.90	23.82	26.15
GCT	113	26.15	23.90	23.79	26.16
GCT	114	26.15	23.92	23.78	26.15
GCT	115	26.16	23.89	23.80	26.15
GCT	116	26.15	23.90	23.78	26.16
GCT	117	26.16	23.89	23.80	26.14
GCT	118	26.17	23.89	23.82	26.12
GCT	119	26.18	23.89	23.78	26.15
GCT	120	26.14	23.91	23.79	26.16
GCT	121	26.17	23.88	23.77	26.18
GCT	122	26.17	23.90	23.75	26.18
GCT	123	26.20	23.90	23.73	26.17
GCT	124	26.17	23.90	23.75	26.18
GCT	125	26.20	23.88	23.74	26.18
GCT	126	26.19	23.89	23.74	26.18
GCT	127	26.22	23.87	23.74	26.17
GCT	128	26.24	23.88	23.71	26.18
GCT	129	26.24	23.88	23.70	26.18
GCT	130	26.25	23.88	23.69	26.18
GCT	131	26.26	23.88	23.69	26.17
GCT	132	26.23	23.92	23.66	26.18
GCT	133	26.26	23.87	23.66	26.20
GCT	134	26.27	23.87	23.64	26.22
GCT	135	26.26	23.89	23.63	26.22
GCT	136	26.29	23.87	23.65	26.19
GCT	137	26.31	23.87	23.61	26.22
GCT	138	26.28	23.89	23.62	26.21
GCT	139	26.29	23.87	23.61	26.24
GCT	140	26.28	23.88	23.57	26.27
GCT	141	26.30	23.89	23.56	26.25
GCT	142	26.32	23.85	23.55	26.28
GCT	143	26.33	23.85	23.54	26.27
GCT	144	26.31	23.87	23.53	26.28
GCT	145	26.36	23.87	23.49	26.28
GCT	146	26.34	23.87	23.50	26.29
GCT	147	26.32	23.89	23.50	26.28
GCT	148	26.42	23.83	23.46	26.30
GCT	149	26.34	23.83	23.53	26.29
GCT	150	26.40	23.83	23.54	26.23
GCT	151	26.33	23.77	23.59	26.30
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	28.00	22.12	22.02	27.86	0.00	0.00
FBC	2	27.21	22.89	22.82	27.08	0.01	0.00
FBC	3	27.55	22.56	22.54	27.35	0.00	0.00
FBC	4	25.53	24.57	24.52	25.38	0.00	0.00
FBC	5	26.34	23.75	23.70	26.22	0.00	0.00
FBC	6	26.23	23.88	23.83	26.06	0.00	0.00
FBC	7	26.58	23.53	23.47	26.42	0.00	0.00
FBC	8	26.52	23.61	23.54	26.34	0.00	0.00
FBC	9	26.50	23.60	23.54	26.36	0.00	0.00
FBC	10	26.61	23.49	23.45	26.46	0.00	0.00
FBC	11	26.42	23.66	23.63	26.29	0.00	0.00
FBC	12	26.54	23.56	23.52	26.38	0.00	0.00
FBC	13	26.58	23.51	23.48	26.43	0.00	0.00
FBC	14	26.54	23.55	23.54	26.37	0.00	0.00
FBC	15	26.59	23.50	23.51	26.40	0.00	0.00
FBC	16	26.49	23.61	23.60	26.29	0.00	0.00
FBC	17	26.41	23.68	23.68	26.23	0.00	0.00
FBC	18	26.34	23.78	23.74	26.14	0.00	0.00
FBC	19	26.37	23.74	23.70	26.18	0.00	0.00
FBC	20	26.38	23.76	23.68	26.18	0.00	0.00
FBC	21	26.31	23.82	23.77	26.10	0.00	0.00
FBC	22	26.29	23.82	23.76	26.13	0.00	0.00
FBC	23	26.28	23.83	23.77	26.12	0.00	0.00
FBC	24	26.26	23.85	23.79	26.10	0.00	0.00
FBC	25	26.28	23.82	23.78	26.12	0.00	0.00
FBC	26	26.29	23.79	23.78	26.13	0.00	0.00
FBC	27	26.28	23.83	23.78	26.10	0.00	0.00
FBC	28	26.27	23.83	23.79	26.11	0.00	0.00
FBC	29	26.27	23.85	23.79	26.09	0.00	0.00
FBC	30	26.21	23.91	23.85	26.03	0.00	0.00
FBC	31	26.25	23.89	23.83	26.04	0.00	0.00
FBC	32	26.21	23.89	23.86	26.04	0.00	0.00
FBC	33	26.25	23.91	23.84	26.00	0.00	0.00
FBC	34	26.20	23.90	23.88	26.03	0.00	0.00
FBC	35	26.19	23.91	23.88	26.02	0.00	0.00
FBC	36	26.17	23.95	23.89	25.99	0.00	0.00
FBC	37	26.16	23.97	23.89	25.99	0.00	0.00
FBC	38	26.13	23.94	23.92	26.00	0.00	0.00
FBC	39	26.17	23.96	23.91	25.96	0.00	0.00
FBC	40	26.12	24.00	23.94	25.94	0.00	0.00
FBC	41	26.15	23.97	23.92	25.96	0.00	0.00
FBC	42	26.11	24.00	23.96	25.93	0.00	0.00
FBC	43	26.15	23.97	23.91	25.97	0.00	0.00
FBC	44	26.10	24.00	23.96	25.94	0.00	0.00
FBC	45	26.12	23.99	23.95	25.94	0.00	0.00
FBC	46	26.11	23.98	23.95	25.95	0.00	0.00
FBC	47	26.13	23.98	23.92	25.96	0.00	0.00
FBC	48	26.11	24.01	23.96	25.92	0.00	0.00
FBC	49	26.13	24.01	23.95	25.91	0.00	0.00
FBC	50	26.10	24.01	23.99	25.90	0.00	0.00
FBC	51	26.14	24.03	23.96	25.87	0.00	0.00
FBC	52	26.12	23.98	23.98	25.91	0.00	0.00
FBC	53	26.13	23.99	23.94	25.93	0.00	0.00
FBC	54	26.07	24.03	23.98	25.92	0.00	0.00
FBC	55	26.07	24.06	23.97	25.91	0.00	0.00
FBC	56	26.08	24.02	24.00	25.90	0.00	0.00
FBC	57	26.11	24.03	23.98	25.88	0.00	0.00
FBC	58	26.09	24.03	23.99	25.89	0.00	0.00
FBC	59	26.13	24.00	23.95	25.92	0.00	0.00
FBC	60	26.08	24.04	24.01	25.87	0.00	0.00
FBC	61	26.08	24.02	24.01	25.89	0.00	0.00
FBC	62	26.11	24.02	23.98	25.90	0.00	0.00
FBC	63	26.10	24.02	23.98	25.89	0.00	0.00
FBC	64	26.08	24.03	24.01	25.88	0.00	0.00
FBC	65	26.11	23.99	23.99	25.91	0.00	0.00
FBC	66	26.07	24.03	24.03	25.86	0.00	0.00
FBC	67	26.07	24.05	24.03	25.86	0.00	0.00
FBC	68	26.11	23.99	24.00	25.90	0.00	0.00
FBC	69	26.09	24.01	24.00	25.89	0.00	0.00
FBC	70	26.10	24.00	24.01	25.89	0.00	0.00
FBC	71	26.12	23.99	23.99	25.91	0.00	0.00
FBC	72	26.11	24.02	24.00	25.88	0.00	0.00
FBC	73	26.12	24.00	23.99	25.89	0.00	0.00
FBC	74	26.12	24.00	23.99	25.89	0.00	0.00
FBC	75	26.11	24.01	24.00	25.88	0.00	0.00
FBC	76	26.12	24.00	23.98	25.90	0.00	0.00
FBC	77	26.11	24.02	23.97	25.90	0.00	0.00
FBC	78	26.08	24.05	24.02	25.85	0.00	0.00
FBC	79	26.14	24.00	23.98	25.89	0.00	0.00
FBC	80	26.10	24.02	24.00	25.88	0.00	0.00
FBC	81	26.12	23.98	24.00	25.90	0.00	0.00
FBC	82	26.12	24.00	23.98	25.90	0.00	0.00
FBC	83	26.13	23.96	23.99	25.92	0.00	0.00
FBC	84	26.09	24.01	24.00	25.90	0.00	0.00
FBC	85	26.10	23.99	23.98	25.92	0.00	0.00
FBC	86	26.10	23.96	24.00	25.94	0.00	0.00
FBC	87	26.10	23.99	23.99	25.93	0.00	0.00
FBC	88	26.10	23.97	23.99	25.93	0.00	0.00
FBC	89	26.13	23.95	23.99	25.93	0.00	0.00
FBC	90	26.12	23.97	23.99	25.92	0.00	0.00
FBC	91	26.10	23.98	23.99	25.93	0.00	0.00
FBC	92	26.10	23.98	23.98	25.94	0.00	0.00
FBC	93	26.10	23.98	23.97	25.95	0.00	0.00
FBC	94	26.11	23.98	23.96	25.94	0.00	0.00
FBC	95	26.12	23.96	23.97	25.95	0.00	0.00
FBC	96	26.10	24.00	23.98	25.92	0.00	0.00
FBC	97	26.14	23.96	23.96	25.94	0.00	0.00
FBC	98	26.12	23.96	23.98	25.94	0.00	0.00
FBC	99	26.12	23.96	23.97	25.95	0.00	0.00
FBC	100	26.11	23.96	23.98	25.95	0.00	0.00
FBC	101	26.12	23.97	23.96	25.95	0.00	0.00
FBC	102	26.11	23.98	23.97	25.94	0.00	0.00
FBC	103	26.13	23.96	23.96	25.95	0.00	0.00
FBC	104	26.13	23.95	23.94	25.97	0.00	0.00
FBC	105	26.13	23.96	23.95	25.96	0.00	0.00
FBC	106	26.11	23.96	23.98	25.95	0.00	0.00
FBC	107	26.13	23.96	23.94	25.97	0.00	0.00
FBC	108	26.10	23.96	23.97	25.97	0.00	0.00
FBC	109	26.09	24.00	23.95	25.96	0.00	0.00
FBC	110	26.10	23.95	23.95	26.00	0.00	0.00
FBC	111	26.12	23.97	23.93	25.98	0.00	0.00
FBC	112	26.12	23.96	23.96	25.96	0.00	0.00
FBC	113	26.13	23.94	23.94	25.99	0.00	0.00
FBC	114	26.12	23.95	23.96	25.98	0.00	0.00
FBC	115	26.14	23.94	23.95	25.98	0.00	0.00
FBC	116	26.12	23.94	23.94	25.99	0.00	0.00
FBC	117	26.13	23.98	23.93	25.97	0.00	0.00
FBC	118	26.10	23.97	23.94	25.98	0.00	0.00
FBC	119	26.13	23.95	23.93	25.99	0.00	0.00
FBC	120	26.10	23.95	23.97	25.98	0.00	0.00
FBC	121	26.13	23.95	23.93	25.99	0.00	0.00
FBC	122	26.13	23.93	23.93	26.00	0.00	0.00
FBC	123	26.15	23.92	23.91	26.01	0.00	0.00
FBC	124	26.13	23.93	23.93	26.01	0.00	0.00
FBC	125	26.15	23.93	23.92	26.01	0.00	0.00
FBC	126	26.12	23.93	23.93	26.02	0.00	0.00
FBC	127	26.14	23.93	23.91	26.02	0.00	0.00
FBC	128	26.14	23.91	23.91	26.04	0.00	0.00
FBC	129	26.15	23.91	23.91	26.02	0.00	0.00
FBC	130	26.15	23.90	23.92	26.03	0.00	0.00
FBC	131	26.15	23.91	23.90	26.04	0.00	0.00
FBC	132	26.13	23.92	23.93	26.03	0.00	0.00
FBC	133	26.17	23.90	23.88	26.06	0.00	0.00
FBC	134	26.16	23.90	23.87	26.07	0.00	0.00
FBC	135	26.15	23.91	23.88	26.06	0.00	0.00
FBC	136	26.15	23.92	23.88	26.06	0.00	0.00
FBC	137	26.15	23.88	23.87	26.10	0.00	0.00
FBC	138	26.13	23.91	23.89	26.07	0.00	0.00
FBC	139	26.13	23.90	23.88	26.09	0.00	0.00
FBC	140	26.15	23.89	23.87	26.08	0.00	0.00
FBC	141	26.15	23.90	23.86	26.09	0.00	0.00
FBC	142	26.16	23.88	23.84	26.12	0.00	0.00
FBC	143	26.16	23.88	23.84	26.12	0.00	0.00
FBC	144	26.17	23.89	23.84	26.10	0.00	0.00
FBC	145	26.19	23.87	23.83	26.11	0.00	0.00
FBC	146	26.19	23.87	23.84	26.11	0.00	0.00
FBC	147	26.16	23.88	23.86	26.10	0.00	0.00
FBC	148	26.21	23.82	23.82	26.15	0.00	0.00
FBC	149	26.17	23.87	23.85	26.12	0.00	0.00
FBC	150	26.17	23.86	23.85	26.12	0.00	0.00
FBC	151	26.17	23.85	23.84	26.14	0.00	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	2145776554	1956319725	1954331021	2132335747	15341
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
LBC	1	27.76	22.19	22.28	27.77	0.00	0.00
LBC	2	27.43	22.53	22.65	27.40	0.00	0.00
LBC	3	27.57	22.39	22.50	27.54	0.00	0.00
LBC	4	25.78	24.23	24.29	25.71	0.00	0.00
LBC	5	26.34	23.62	23.68	26.36	0.00	0.00
LBC	6	26.45	23.55	23.60	26.41	0.00	0.00
LBC	7	26.71	23.31	23.33	26.65	0.00	0.00
LBC	8	26.56	23.45	23.50	26.48	0.00	0.00
LBC	9	26.59	23.40	23.44	26.57	0.00	0.00
LBC	10	26.67	23.32	23.38	26.63	0.00	0.00
LBC	11	26.52	23.49	23.52	26.47	0.00	0.00
LBC	12	26.64	23.37	23.42	26.57	0.00	0.00
LBC	13	26.68	23.32	23.39	26.61	0.00	0.00
LBC	14	26.65	23.37	23.43	26.55	0.00	0.00
LBC	15	26.72	23.30	23.36	26.62	0.00	0.00
LBC	16	26.61	23.41	23.48	26.51	0.00	0.00
LBC	17	26.53	23.47	23.56	26.43	0.00	0.00
LBC	18	26.49	23.54	23.60	26.38	0.00	0.00
LBC	19	26.48	23.53	23.60	26.39	0.00	0.00
LBC	20	26.49	23.55	23.59	26.38	0.00	0.00
LBC	21	26.44	23.59	23.63	26.34	0.00	0.00
LBC	22	26.43	23.59	23.63	26.35	0.00	0.00
LBC	23	26.41	23.60	23.65	26.34	0.00	0.00
LBC	24	26.38	23.64	23.68	26.30	0.00	0.00
LBC	25	26.39	23.62	23.65	26.33	0.00	0.00
LBC	26	26.39	23.63	23.67	26.32	0.00	0.00
LBC	27	26.39	23.63	23.68	26.31	0.00	0.00
LBC	28	26.36	23.65	23.71	26.29	0.00	0.00
LBC	29	26.37	23.66	23.69	26.28	0.00	0.00
LBC	30	26.31	23.72	23.74	26.22	0.00	0.00
LBC	31	26.34	23.69	23.71	26.26	0.00	0.00
LBC	32	26.31	23.71	23.74	26.24	0.00	0.00
LBC	33	26.36	23.70	23.72	26.22	0.00	0.00
LBC	34	26.32	23.71	23.75	26.22	0.00	0.00
LBC	35	26.30	23.72	23.75	26.23	0.00	0.00
LBC	36	26.29	23.76	23.76	26.19	0.00	0.00
LBC	37	26.28	23.76	23.77	26.20	0.00	0.00
LBC	38	26.23	23.77	23.81	26.19	0.00	0.00
LBC	39	26.25	23.79	23.81	26.14	0.00	0.00
LBC	40	26.21	23.83	23.84	26.12	0.00	0.00
LBC	41	26.24	23.80	23.82	26.13	0.00	0.00
LBC	42	26.22	23.82	23.85	26.11	0.00	0.00
LBC	43	26.27	23.78	23.77	26.18	0.00	0.00
LBC	44	26.20	23.83	23.85	26.12	0.00	0.00
LBC	45	26.22	23.80	23.84	26.14	0.00	0.00
LBC	46	26.23	23.79	23.83	26.14	0.00	0.00
LBC	47	26.25	23.81	23.83	26.12	0.00	0.00
LBC	48	26.21	23.82	23.86	26.10	0.00	0.00
LBC	49	26.23	23.82	23.84	26.11	0.00	0.00
LBC	50	26.19	23.83	23.90	26.08	0.00	0.00
LBC	51	26.23	23.82	23.85	26.10	0.00	0.00
LBC	52	26.25	23.80	23.84	26.11	0.00	0.00
LBC	53	26.24	23.81	23.83	26.12	0.00	0.00
LBC	54	26.19	23.84	23.87	26.10	0.00	0.00
LBC	55	26.22	23.82	23.83	26.13	0.00	0.00
LBC	56	26.22	23.81	23.84	26.13	0.00	0.00
LBC	57	26.22	23.80	23.86	26.12	0.00	0.00
LBC	58	26.22	23.81	23.85	26.12	0.00	0.00
LBC	59	26.26	23.78	23.82	26.15	0.00	0.00
LBC	60	26.22	23.81	23.87	26.10	0.00	0.00
LBC	61	26.20	23.82	23.88	26.10	0.00	0.00
LBC	62	26.24	23.80	23.84	26.12	0.00	0.00
LBC	63	26.21	23.81	23.86	26.12	0.00	0.00
LBC	64	26.20	23.82	23.88	26.09	0.00	0.00
LBC	65	26.24	23.79	23.85	26.12	0.00	0.00
LBC	66	26.25	23.77	23.84	26.14	0.00	0.00
LBC	67	26.20	23.81	23.88	26.11	0.00	0.00
LBC	68	26.23	23.79	23.86	26.12	0.00	0.00
LBC	69	26.22	23.81	23.86	26.11	0.00	0.00
LBC	70	26.23	23.80	23.87	26.10	0.00	0.00
LBC	71	26.23	23.80	23.86	26.11	0.00	0.00
LBC	72	26.22	23.82	23.89	26.08	0.00	0.00
LBC	73	26.25	23.79	23.85	26.11	0.00	0.00
LBC	74	26.26	23.79	23.85	26.09	0.00	0.00
LBC	75	26.24	23.79	23.85	26.12	0.00	0.00
LBC	76	26.29	23.76	23.81	26.14	0.00	0.00
LBC	77	26.26	23.78	23.82	26.14	0.00	0.00
LBC	78	26.26	23.80	23.83	26.12	0.00	0.00
LBC	79	26.29	23.77	23.83	26.11	0.00	0.00
LBC	80	26.27	23.79	23.84	26.11	0.00	0.00
LBC	81	26.27	23.77	23.85	26.11	0.00	0.00
LBC	82	26.28	23.76	23.83	26.13	0.00	0.00
LBC	83	26.28	23.77	23.82	26.13	0.00	0.00
LBC	84	26.26	23.78	23.83	26.12	0.00	0.00
LBC	85	26.28	23.75	23.82	26.16	0.00	0.00
LBC	86	26.27	23.74	23.82	26.17	0.00	0.00
LBC	87	26.27	23.75	23.81	26.17	0.00	0.00
LBC	88	26.28	23.73	23.80	26.18	0.00	0.00
LBC	89	26.30	23.73	23.80	26.18	0.00	0.00
LBC	90	26.26	23.74	23.83	26.17	0.00	0.00
LBC	91	26.27	23.74	23.82	26.16	0.00	0.00
LBC	92	26.27	23.76	23.81	26.16	0.00	0.00
LBC	93	26.26	23.76	23.81	26.17	0.00	0.00
LBC	94	26.29	23.75	23.78	26.17	0.00	0.00
LBC	95	26.30	23.73	23.79	26.17	0.00	0.00
LBC	96	26.29	23.74	23.81	26.16	0.00	0.00
LBC	97	26.31	23.73	23.78	26.18	0.00	0.00
LBC	98	26.29	23.74	23.78	26.19	0.00	0.00
LBC	99	26.30	23.73	23.78	26.19	0.00	0.00
LBC	100	26.29	23.74	23.79	26.18	0.00	0.00
LBC	101	26.30	23.75	23.78	26.18	0.00	0.00
LBC	102	26.28	23.76	23.79	26.18	0.00	0.00
LBC	103	26.30	23.74	23.76	26.20	0.00	0.00
LBC	104	26.32	23.73	23.74	26.22	0.00	0.00
LBC	105	26.31	23.72	23.76	26.21	0.00	0.00
LBC	106	26.29	23.74	23.78	26.19	0.00	0.00
LBC	107	26.31	23.71	23.75	26.22	0.00	0.00
LBC	108	26.32	23.71	23.75	26.22	0.00	0.00
LBC	109	26.27	23.74	23.75	26.24	0.00	0.00
LBC	110	26.30	23.72	23.74	26.24	0.00	0.00
LBC	111	26.30	23.72	23.75	26.23	0.00	0.00
LBC	112	26.32	23.71	23.76	26.22	0.00	0.00
LBC	113	26.33	23.71	23.75	26.21	0.00	0.00
LBC	114	26.33	23.71	23.75	26.22	0.00	0.00
LBC	115	26.33	23.70	23.75	26.23	0.00	0.00
LBC	116	26.30	23.70	23.74	26.26	0.00	0.00
LBC	117	26.34	23.71	23.72	26.23	0.00	0.00
LBC	118	26.31	23.72	23.73	26.23	0.00	0.00
LBC	119	26.32	23.68	23.73	26.27	0.00	0.00
LBC	120	26.32	23.68	23.74	26.26	0.00	0.00
LBC	121	26.35	23.67	23.71	26.27	0.00	0.00
LBC	122	26.33	23.68	23.71	26.28	0.00	0.00
LBC	123	26.36	23.68	23.70	26.27	0.00	0.00
LBC	124	26.34	23.67	23.72	26.27	0.00	0.00
LBC	125	26.37	23.66	23.69	26.29	0.00	0.00
LBC	126	26.35	23.65	23.69	26.31	0.00	0.00
LBC	127	26.36	23.65	23.68	26.32	0.00	0.00
LBC	128	26.37	23.63	23.67	26.34	0.00	0.00
LBC	129	26.38	23.62	23.65	26.34	0.00	0.00
LBC	130	26.40	23.60	23.66	26.34	0.00	0.00
LBC	131	26.39	23.62	23.65	26.34	0.00	0.00
LBC	132	26.39	23.60	23.65	26.35	0.00	0.00
LBC	133	26.40	23.60	23.63	26.37	0.00	0.00
LBC	134	26.42	23.57	23.61	26.40	0.00	0.00
LBC	135	26.43	23.57	23.61	26.39	0.00	0.00
LBC	136	26.43	23.56	23.61	26.40	0.00	0.00
LBC	137	26.44	23.53	23.58	26.44	0.00	0.00
LBC	138	26.44	23.55	23.58	26.44	0.00	0.00
LBC	139	26.46	23.51	23.57	26.46	0.00	0.00
LBC	140	26.48	23.50	23.54	26.48	0.00	0.00
LBC	141	26.49	23.50	23.54	26.47	0.00	0.00
LBC	142	26.52	23.47	23.51	26.50	0.00	0.00
LBC	143	26.52	23.45	23.51	26.52	0.00	0.00
LBC	144	26.52	23.46	23.51	26.51	0.00	0.00
LBC	145	26.56	23.43	23.48	26.53	0.00	0.00
LBC	146	26.56	23.43	23.49	26.52	0.00	0.00
LBC	147	26.55	23.44	23.49	26.52	0.00	0.00
LBC	148	26.60	23.37	23.43	26.60	0.00	0.00
LBC	149	26.54	23.42	23.47	26.57	0.00	0.00
LBC	150	26.55	23.41	23.48	26.55	0.00	0.00
LBC	151	26.53	23.43	23.50	26.54	0.00	0.00
# ACGT raw counters for last fragments. Use `grep ^LTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
LTC	1856058428	1665142858	1668396654	1849986567	16945
# Insert sizes. Use `grep ^IS | cut -f 2-` to extract this part. The columns are: insert size, pairs total, inward oriented pairs, outward oriented pairs, other pairs
IS	0	184289	0	238	184051
IS	1	26333	0	429	25904
IS	2	1583	0	423	1160
IS	3	519	0	393	126
IS	4	484	0	415	69
IS	5	437	0	408	29
IS	6	452	0	429	23
IS	7	503	0	484	19
IS	8	463	0	451	12
IS	9	409	0	399	10
IS	10	442	0	432	10
IS	11	373	0	367	6
IS	12	402	0	394	8
IS	13	397	0	388	9
IS	14	360	0	357	3
IS	15	396	0	393	3
IS	16	351	0	347	4
IS	17	354	0	347	7
IS	18	351	0	346	5
IS	19	317	0	312	5
IS	20	321	0	314	7
IS	21	309	0	302	7
IS	22	316	0	307	9
IS	23	304	0	297	7
IS	24	314	0	308	6
IS	25	322	0	315	7
IS	26	310	0	305	5
IS	27	314	0	310	4
IS	28	301	0	297	4
IS	29	333	0	326	7
IS	30	354	0	349	5
IS	31	191	0	180	11
IS	32	197	0	189	8
IS	33	208	0	193	15
IS	34	186	0	175	11
IS	35	205	0	198	7
IS	36	227	6	207	14
IS	37	220	21	188	11
IS	38	242	24	202	16
IS	39	337	48	275	14
IS	40	6710	3170	3527	13
IS	41	6931	3278	3635	18
IS	42	6846	3254	3573	19
IS	43	7042	3430	3595	17
IS	44	6994	3395	3575	24
IS	45	7137	3505	3610	22
IS	46	7276	3560	3702	14
IS	47	7495	3755	3723	17
IS	48	7390	3732	3634	24
IS	49	7519	3739	3766	14
IS	50	7393	3653	3719	21
IS	51	7484	3695	3763	26
IS	52	7596	3830	3746	20
IS	53	7936	4029	3881	26
IS	54	7755	3967	3774	14
IS	55	8008	4082	3894	32
IS	56	8076	4125	3927	24
IS	57	8350	4358	3973	19
IS	58	8490	4353	4111	26
IS	59	8807	4452	4329	26
IS	60	8627	4402	4195	30
IS	61	8675	4561	4080	34
IS	62	8781	4472	4287	22
IS	63	8903	4701	4174	28
IS	64	8855	4619	4199	37
IS	65	9277	4826	4428	23
IS	66	9380	4990	4357	33
IS	67	9505	5057	4421	27
IS	68	9776	5053	4696	27
IS	69	10002	5299	4677	26
IS	70	10157	5333	4793	31
IS	71	10602	5571	5010	21
IS	72	10676	5670	4974	32
IS	73	10948	5867	5064	17
IS	74	11141	5988	5130	23
IS	75	11729	6278	5433	18
IS	76	11815	6311	5474	30
IS	77	12126	6451	5648	27
IS	78	12525	6671	5831	23
IS	79	13140	7077	6039	24
IS	80	13345	7090	6225	30
IS	81	13652	7243	6381	28
IS	82	14259	7544	6685	30
IS	83	14857	7934	6899	24
IS	84	15183	8046	7113	24
IS	85	15524	8291	7201	32
IS	86	16426	8723	7682	21
IS	87	16792	8872	7889	31
IS	88	17836	9463	8341	32
IS	89	18736	9962	8742	32
IS	90	19322	10184	9109	29
IS	91	20136	10677	9434	25
IS	92	20934	11129	9777	28
IS	93	22212	11893	10285	34
IS	94	23086	12329	10723	34
IS	95	24002	12894	11081	27
IS	96	25341	13557	11754	30
IS	97	26497	14063	12401	33
IS	98	27927	14973	12919	35
IS	99	28769	15371	13365	33
IS	100	30301	16276	13985	40
IS	101	31522	16877	14618	27
IS	102	33366	17775	15565	26
IS	103	35194	18697	16466	31
IS	104	36795	19766	16991	38
IS	105	38613	20535	18043	35
IS	106	40302	21525	18732	45
